"委員会","","ふりがな"
"議会運営委員会","03_常任","ぎかいうんえいいいんかい"
"決算特別委員会","02_予算/決算","けっさんとくべついいんかい"
"区民福祉委員会","03_常任","くみんふくしいいんかい"
"定例会","05_その他","ていれいかい"
"町会・自治会振興特別委員会","04_特別","ちょうかい・じちかいしんこうとくべついいんかい"
"食品ロス削減対策特別委員会","04_特別","しょくひんろすさくげんたいさくとくべついいんかい"
"企画総務委員会","03_常任","きかくそうむいいんかい"
"地域産業都市委員会","03_常任","ちいきさんぎょうとしいいんかい"
"子ども文教委員会","03_常任","こどもぶんきょういいんかい"
"議会改革特別委員会","04_特別","ぎかいかいかくとくべついいんかい"
"災害対策特別委員会","04_特別","さいがいたいさくとくべついいんかい"
"臨時会","05_その他","りんじかい"
"ひきこもり対策特別委員会","04_特別","ひきこもりたいさくとくべついいんかい"
"墨田区基本計画調査特別委員会","04_特別","すみだくきほんけいかくちょうさとくべついいんかい"
"予算特別委員会","02_予算/決算","よさんとくべついいんかい"
"地域子ども文教委員会","03_常任","ちいきこどもぶんきょういいんかい"
"産業都市委員会","03_常任","さんぎょうとしいいんかい"
"行財政改革等特別委員会","04_特別","ぎょうざいせいかいかくなどとくべついいんかい"
"懲罰特別委員会","04_特別","ちょうばつとくべついいんかい"
"都区制度改革等特別委員会","04_特別","とくせいどかいかくなどとくべついいんかい"
"政務活動費横領事件に関する調査特別委員会","04_特別","せいむかつどうひおうりょうじけんにかんするちょうさとくべついいんかい"
"観光対策等調査特別委員会","04_特別","かんこうたいさくなどちょうさとくべついいんかい"
"区民文教委員会","03_常任","くみんぶんきょういいんかい"
"都市開発・災害対策特別委員会","04_特別","としかいはつ・さいがいたいさくとくべついいんかい"
"福祉保健委員会","03_常任","ふくしほけんいいんかい"
"観光対策特別委員会","04_特別","かんこうたいさくとくべついいんかい"
"新タワー・観光対策特別委員会","04_特別","しんたわー・かんこうたいさくとくべついいんかい"
"新タワー建設・観光対策特別委員会","04_特別","しんたわーけんせつ・かんこうたいさくとくべついいんかい"
"地域都市委員会","03_常任","ちいきとしいいんかい"
"都市開発・交通対策特別委員会","04_特別","としかいはつ・こうつうたいさくとくべついいんかい"
"情報化対策特別委員会","04_特別","じょうほうかたいさくとくべついいんかい"
"基本構想審査特別委員会","04_特別","きほんこうそうしんさとくべついいんかい"
"議員定数検討特別委員会","04_特別","ぎいんていすうけんとうとくべついいんかい"
"介護保険制度特別委員会","04_特別","かいごほけんせいどとくべついいんかい"
"自治制度改革特別委員会","04_特別","じちせいどかいかくとくべついいんかい"
"区民商工建設委員会","03_常任","くみんしょうこうけんせついいんかい"
"地域環境文教委員会","03_常任","ちいきかんきょうぶんきょういいんかい"
"厚生保健委員会","03_常任","こうせいほけんいいんかい"
"交通対策特別委員会","04_特別","こうつうたいさくとくべついいんかい"
